systematic_name	cluster_id
YDL179W	R.L.R
YDL180W	L.R.L
YDL181W	R.L.L.L.L.L
YDL182W	R.R.L
YDL183C	R.L.L.L.R.L.L
YDL184C	R.L.L.R.L
YDL185C-A	L.R.L
YDL185W	R.L.L.L.L.L
YDL186W	R.L.L.R.L
YDL187C	R.L.L.R.L
YDL188C	R.L.R
YDL189W	R.L.L.R.L
YDL190C	R.L.L.L.R.L.L
YDL191W	R.L.L.L.L.L
YDL192W	R.L.L.R.L
YDL193W	L.R.R.L
YDL194W	R.L.L.L.L.L
YDL195W	L.R.L
YDL196W	L.R.L
YDL197C	L.L
YDL198C	R.R.R
YDL199C	R.L.R
YDL200C	R.L.R
YDL201W	R.R.R
YDL202W	R.R.L
YDL203C	R.L.L.R.L
YDL204W	L.R.R.R
YDL204W-A	R.L.L.R.L
YDL205C	R.R.L
YDL206W	L.R.L
YDL207W	R.L.L.L.L.L
YDL208W	R.R.R
YDL209C	R.L.R
YDL210W	R.L.L.R.L
YDL211C	R.L.L.R.L
YDL212W	R.L.L.R.L
YDL213C	R.R.R
YDL214C	R.L.L.L.R.L.L
YDL215C	L.R.L
YDL216C	R.L.R
YDL217C	R.L.L.R.L
YDL218W	L.R.L
YDL219W	R.R.L
YDL220C	R.L.L.R.L
YDL221W	R.L.L.R.L
YDL222C	L.R.R.R
YDL223C	L.R.R.R
YDL224C	R.L.L.L.R.L.L
YDL225W	R.L.R
YDL226C	R.R.L
YDL227C	R.L.L.R.L
YDL228C	R.L.L.L.L.L
YDL229W	R.R.L
YDL230W	R.L.R
YDL231C	R.R.L
YDL232W	R.L.L.R.L
YDL233W	L.R.R.L
YDL234C	L.L
YDL235C	R.L.R
YDL236W	R.L.R
YDL237W	R.L.R
YDL238C	L.R.R.L
YDL239C	L.R.L
YDL240C-A	R.L.L.R.L
YDL240W	R.L.L.L.L.L
YDL241W	R.R.R
YDL242W	L.R.L
YDL243C	L.R.L
YDL244W	R.L.L.R.L
YDL245C	R.L.L.R.L
YDL246C	R.L.L.R.L
YDL247W	R.L.L.R.L
YDL247W-A	R.L.L.R.L
YDL248W	L.R.L
YDR001C	L.R.R.L
YDR002W	R.L.L.R.L
YDR003W	L.R.R.L
YDR003W-A	R.L.L.R.L
YDR004W	L.R.L
YDR005C	L.R.L
YDR006C	L.R.L
YDR007W	R.L.L.L.L.L
YDR008C	R.L.L.R.L
YDR009W	R.L.L.R.L
YDR010C	R.L.L.R.L
YDR011W	L.R.L
YDR012W	R.L.L.R.L
YDR013W	L.R.L
YDR014W	L.R.L
YDR014W-A	R.L.L.R.R
YDR015C	R.L.L.R.L
YDR016C	R.L.R
YDR017C	L.R.L
YDR018C	L.R.L
YDR019C	R.L.L.L.R.L.L
YDR020C	R.R.R
YDR021W	R.R.R
YDR022C	L.R.L
YDR023W	R.R.L
YDR024W	R.L.L.L.L.L
YDR025W	R.L.L.L.L.L
YDR026C	L.R.L
YDR027C	L.R.R.L
YDR028C	L.R.L
YDR029W	L.R.L
YDR030C	R.L.L.R.L
YDR031W	R.L.R
YDR032C	R.L.R
YDR033W	R.L.R
YDR034C	L.R.L
YDR034C-A	L.L
YDR034C-C	R.L.L.R.L
YDR034C-D	L.L
YDR034W-B	L.R.R.L
YDR035W	R.R.L
YDR036C	L.R.R.L
YDR037W	R.R.L
YDR038C	R.L.L.L.R.R.L
YDR039C	R.L.L.L.R.R.R.L
YDR040C	R.L.L.L.R.R.R.L
YDR041W	R.R.L
YDR042C	L.L
YDR043C	L.L
YDR044W	R.L.L.L.L.R
YDR045C	R.R.R
YDR046C	R.R.L
YDR047W	R.L.L.L.L.R
YDR048C	L.R.L
YDR049W	R.L.L.R.R
YDR050C	R.L.L.R.L
YDR051C	R.R.L
YDR052C	R.L.L.R.L
YDR053W	R.L.L.R.L
YDR054C	L.R.L
YDR055W	R.L.R
YDR056C	R.L.L.R.L
YDR057W	R.L.R
YDR058C	R.L.R
YDR059C	L.R.L
YDR060W	R.R.R
YDR061W	R.L.L.L.L.L
YDR062W	L.R.L
YDR063W	R.L.L.L.R.L.R
YDR064W	R.L.L.L.L.L
YDR065W	R.L.R
YDR066C	R.L.L.R.L
YDR067C	L.R.L
YDR068W	R.L.L.R.L
YDR069C	L.R.R.L
YDR070C	L.R.R.R
YDR071C	R.L.L.R.L
YDR072C	R.L.L.L.L.R
YDR073W	L.R.L
YDR074W	L.R.R.L
YDR075W	R.L.R
YDR076W	R.L.L.L.L.L
YDR077W	R.L.L.R.L
YDR078C	L.L
YDR079C-A	R.L.R
YDR079W	R.L.L.L.L.L
YDR080W	R.L.L.L.L.R
YDR081C	R.L.L.L.L.L
YDR082W	L.R.L
YDR083W	R.R.R
YDR084C	R.L.R
YDR085C	L.R.L
YDR086C	R.L.L.R.L
YDR087C	R.R.R
YDR088C	L.R.L
YDR089W	L.R.L
YDR090C	R.L.R
YDR091C	R.R.L
YDR092W	R.L.R
YDR093W	R.L.L.L.L.L
YDR094W	R.L.L.R.L
YDR095C	R.L.L.R.L
YDR096W	L.R.R.L
YDR097C	R.L.L.R.L
YDR098C	R.L.L.R.L
YDR098C-A	R.L.L.R.L
YDR098C-B	L.L
YDR099W	R.L.L.R.L
YDR100W	R.L.R
YDR101C	R.R.R
YDR102C	R.L.L.R.L
YDR103W	R.L.L.R.L
YDR104C	R.L.L.R.L
YDR105C	R.L.L.R.L
YDR106W	R.L.L.R.L
YDR107C	R.L.R
YDR108W	R.L.R
YDR109C	L.R.L
YDR110W	L.R.L
YDR111C	L.R.L
YDR112W	R.L.L.R.L
YDR113C	R.L.L.R.L
YDR114C	L.R.L
YDR115W	R.L.L.L.L.L
YDR116C	R.L.R
YDR117C	R.L.R
YDR118W	R.L.L.R.L
YDR118W-A	R.L.L.R.L
YDR119W	R.R.L
YDR119W-A	R.L.L.L.L.L
YDR120C	R.R.R
YDR121W	R.R.R
YDR122W	L.R.R.L
YDR123C	L.L
YDR124W	R.L.L.L.R.L.L
YDR125C	R.L.L.R.L
YDR126W	R.L.L.R.R
YDR127W	R.R.L
YDR128W	R.L.L.R.L
YDR129C	L.R.L
YDR130C	R.L.L.L.R.L.L
YDR131C	L.R.L
YDR132C	L.R.L
YDR133C	R.L.L.R.L
YDR134C	R.L.L.R.L
YDR135C	R.L.L.L.L.L
YDR136C	R.L.L.R.L
YDR137W	R.L.L.L.R.L.L
YDR138W	L.R.L
YDR139C	R.L.L.R.L
YDR140W	R.L.L.R.R
YDR141C	L.R.L
YDR142C	R.L.R
YDR143C	R.L.L.R.R
YDR144C	R.R.R
YDR145W	R.L.L.R.L
YDR146C	R.R.L
YDR147W	R.L.L.L.L.R
YDR148C	R.L.L.L.R.L.L
YDR149C	R.L.L.R.L
YDR150W	L.R.L
YDR151C	L.R.L
YDR152W	R.L.L.R.R
YDR153C	R.L.L.R.L
YDR154C	R.L.L.R.L
YDR155C	R.L.L.R.L
YDR156W	R.L.L.R.L
YDR157W	R.L.L.L.L.R
YDR158W	R.R.L
YDR159W	R.L.L.R.L
YDR160W	L.R.L
YDR161W	R.R.R
YDR162C	R.L.L.R.R
YDR163W	R.L.L.R.R
YDR164C	R.L.L.L.L.L
YDR165W	R.R.R
YDR166C	L.R.L
YDR167W	R.L.R
YDR168W	L.R.L
YDR169C	L.R.R.L
YDR169C-A	R.L.L.R.R
YDR170C	R.L.L.L.R.L.R
YDR170W-A	R.L.L.L.L.L
YDR171W	L.R.L
YDR172W	R.R.R
YDR173C	L.L
YDR174W	R.L.L.L.R.L.L
YDR175C	R.R.L
YDR176W	R.L.L.L.L.R
YDR177W	R.L.L.R.L
YDR178W	R.L.L.R.L
YDR179C	L.L
YDR179W-A	R.L.L.R.R
YDR180W	R.L.L.R.L
YDR181C	R.L.L.R.L
YDR182W	R.L.R
YDR182W-A	L.L
YDR183C-A	R.R.R
YDR183W	L.R.L
YDR184C	R.R.R
YDR185C	L.R.L
YDR186C	L.L
YDR187C	R.L.L.R.L
YDR188W	R.L.L.R.L
YDR189W	R.L.L.L.R.L.L
YDR190C	R.R.L
YDR191W	R.L.R
YDR192C	R.L.R
YDR193W	L.R.L
YDR194C	R.L.L.R.L
YDR194W-A	R.L.L.R.L
YDR195W	L.L
YDR196C	R.L.R
YDR197W	R.R.L
YDR198C	R.L.L.R.R
YDR199W	R.L.L.R.L
YDR200C	L.R.L
YDR201W	R.L.R
YDR202C	L.R.R.L
YDR203W	R.L.L.R.L
YDR204W	L.R.R.L
YDR205W	R.L.R
YDR206W	R.L.L.L.L.R
YDR207C	L.L
YDR208W	L.R.L
YDR209C	L.R.L
YDR210C-C	R.L.L.R.L
YDR210C-D	L.R.L
YDR210W	L.R.L
YDR210W-A	R.L.L.R.L
YDR210W-B	L.R.L
YDR211W	R.L.L.R.R
YDR212W	R.L.R
YDR213W	L.L
YDR214W	R.L.L.R.L
YDR215C	L.R.L
YDR216W	L.L
YDR217C	R.L.L.R.L
YDR218C	L.R.L
YDR219C	L.R.L
YDR220C	R.L.L.R.L
YDR221W	R.L.R
YDR222W	R.R.R
YDR223W	L.L
YDR224C	R.L.L.R.L
YDR225W	R.L.L.R.L
YDR226W	R.L.L.R.L
YDR227W	L.R.L
YDR228C	R.L.L.R.L
YDR229W	R.L.L.L.R.L.L
YDR230W	R.L.L.R.L
YDR231C	L.R.L
YDR232W	R.L.L.L.L.R
YDR233C	R.L.L.R.L
YDR234W	R.R.R
YDR235W	R.L.L.L.R.L.L
YDR236C	L.R.L
YDR237W	R.L.L.L.L.L
YDR238C	R.L.L.L.L.L
YDR239C	R.L.R
YDR240C	R.L.L.R.R
YDR241W	R.L.L.R.L
YDR242W	R.L.L.R.L
YDR243C	R.L.L.R.L
YDR244W	R.L.R
YDR245W	R.L.L.R.R
YDR246W	L.R.L
YDR246W-A	L.L
YDR247W	L.L
YDR248C	L.L
YDR249C	L.L
YDR250C	L.L
YDR251W	L.R.R.L
YDR252W	R.L.L.L.L.R
YDR253C	L.L
YDR254W	R.L.L.L.L.L
YDR255C	L.R.R.R
YDR256C	L.L
YDR257C	R.L.L.L.L.R
YDR258C	L.R.L
YDR259C	L.R.L
YDR260C	R.L.R
YDR261C	L.R.L
YDR261C-C	R.L.L.R.L
YDR261C-D	R.L.L.R.L
YDR261W-A	R.L.L.R.L
YDR261W-B	L.R.L
YDR262W	L.L
YDR263C	L.R.L
YDR264C	L.R.L
YDR265W	L.R.L
YDR266C	R.L.L.R.R
YDR267C	R.R.L
YDR268W	R.L.R
YDR269C	R.L.L.R.L
YDR270W	L.R.L
YDR271C	R.L.L.R.L
YDR272W	R.L.L.R.L
YDR273W	L.L
YDR274C	L.L
YDR275W	L.L
YDR276C	R.L.L.R.L
YDR277C	R.L.R
YDR278C	L.L
YDR279W	R.L.L.R.R
YDR280W	R.L.L.R.R
YDR281C	R.L.L.R.R
YDR282C	L.R.L
YDR283C	L.R.L
YDR284C	R.L.L.L.L.L
YDR285W	L.R.L
YDR286C	R.L.R
YDR287W	R.L.R
YDR288W	R.L.R
YDR289C	L.R.L
YDR290W	R.L.L.R.L
YDR291W	R.L.L.R.L
YDR292C	R.R.L
YDR293C	L.R.L
YDR294C	R.L.L.R.L
YDR295C	L.L
YDR296W	R.L.L.L.R.L.L
YDR297W	R.L.L.R.R
YDR298C	R.L.L.L.L.L
YDR299W	R.R.R
YDR300C	R.R.L
YDR301W	R.L.L.R.L
YDR302W	R.L.R
YDR303C	L.R.L
YDR304C	R.L.L.R.L
YDR305C	R.L.R
YDR306C	L.R.L
YDR307W	R.L.L.L.R.L.R
YDR308C	R.R.L
YDR309C	L.R.L
YDR310C	R.L.L.L.L.R
YDR311W	L.L
YDR312W	R.R.R
YDR313C	L.L
YDR314C	L.R.L
YDR315C	R.L.R
YDR316W	R.L.R
YDR316W-A	L.R.L
YDR316W-B	L.R.L
YDR317W	R.L.L.R.R
YDR318W	R.L.L.L.L.R
YDR319C	L.R.L
YDR320C	L.R.L
YDR320C-A	R.L.L.R.L
YDR320W-B	R.L.L.R.L
YDR321W	R.R.R
YDR322C-A	R.L.L.R.L
YDR322W	R.R.L
YDR323C	R.L.R
YDR324C	R.R.R
YDR325W	R.L.L.R.L
YDR326C	L.R.L
YDR327W	R.L.L.R.L
YDR328C	R.L.L.R.L
YDR329C	L.R.L
YDR330W	R.L.R
YDR331W	R.L.R
YDR332W	L.R.L
YDR333C	R.L.L.R.L
YDR334W	L.L
YDR335W	L.R.L
YDR336W	R.L.L.L.L.L
YDR337W	R.L.R
YDR338C	L.R.L
YDR339C	R.R.L
YDR340W	R.L.L.R.L
YDR341C	R.R.L
YDR342C	L.R.R.R
YDR343C	R.L.L.R.L
YDR344C	R.L.L.R.L
YDR345C	R.R.R
YDR346C	L.R.L
YDR347W	R.L.R
YDR348C	L.R.L
YDR349C	R.L.L.R.R
YDR350C	L.L
YDR351W	R.L.R
YDR352W	R.L.L.L.L.L
YDR353W	R.L.L.R.L
YDR354C-A	R.L.L.R.L
YDR354W	R.R.L
YDR355C	R.L.L.R.L
YDR356W	R.L.L.L.L.R
YDR357C	R.L.L.R.R
YDR358W	L.R.R.L
YDR359C	R.L.L.L.L.L
YDR360W	R.L.L.L.L.R
YDR361C	R.R.R
YDR362C	L.R.L
YDR363W	L.R.L
YDR363W-A	R.L.L.R.L
YDR364C	R.L.R
YDR365C	R.R.R
YDR365W-A	R.L.L.R.L
YDR365W-B	R.L.L.R.L
YDR366C	L.R.L
YDR367W	R.R.L
YDR368W	R.L.R
YDR369C	R.L.R
YDR370C	R.R.L
YDR371C-A	R.L.L.R.L
YDR371W	R.L.R
YDR372C	R.L.L.R.R
YDR373W	R.L.R
YDR374C	L.L
YDR374W-A	R.L.R
YDR375C	R.L.L.L.R.L.R
YDR376W	L.L
YDR377W	R.L.L.L.L.L
YDR378C	R.L.R
YDR379C-A	L.R.L
YDR379W	L.R.L
YDR380W	L.R.R.R
YDR381C-A	R.L.L.R.L
YDR381W	R.L.L.R.L
YDR382W	R.L.L.R.L
YDR383C	R.L.L.L.R.L.L
YDR384C	R.R.L
YDR385W	R.R.L
YDR386W	R.L.R
YDR387C	L.L
YDR388W	R.L.L.R.L
YDR389W	L.R.L
YDR390C	R.R.L
YDR391C	L.R.R.L
YDR392W	L.R.L
YDR393W	R.R.L
YDR394W	L.R.L
YDR395W	R.R.R
YDR396W	R.L.L.L.L.L
YDR397C	R.L.L.R.L
YDR398W	R.R.R
YDR399W	R.R.R
YDR400W	L.R.L
YDR401W	R.L.L.R.L
YDR402C	L.R.L
YDR403W	R.L.L.R.L
YDR404C	R.L.L.R.L
YDR405W	R.L.R
YDR406W	R.L.R
YDR406W-A	R.L.L.R.L
YDR407C	R.L.L.L.R.L.L
YDR408C	R.L.L.L.L.R
YDR409W	L.R.L
YDR410C	L.R.L
YDR411C	L.R.L
YDR412W	R.R.R
YDR413C	R.L.L.R.L
YDR414C	R.L.L.L.L.L
YDR415C	R.L.R
YDR416W	R.L.L.R.L
YDR417C	R.R.L
YDR418W	R.R.L
YDR419W	R.L.R
YDR420W	R.L.L.R.L
YDR421W	R.L.L.R.L
YDR422C	R.L.L.L.R.L.L
YDR423C	L.R.L
YDR424C	R.L.L.R.L
YDR425W	L.R.R.L
YDR426C	L.R.L
YDR427W	R.L.L.R.L
YDR428C	R.R.L
YDR429C	R.L.L.R.L
YDR430C	R.L.R
YDR431W	R.L.L.R.L
YDR432W	L.R.L
YDR433W	L.R.L
YDR434W	L.R.L
YDR435C	R.L.R
YDR436W	L.R.R.R
YDR437W	R.L.L.R.L
YDR438W	R.L.L.R.L
YDR439W	R.L.R
YDR440W	R.L.R
YDR441C	R.L.L.R.R
YDR442W	L.R.L
YDR443C	R.L.R
YDR444W	R.L.L.L.L.L
YDR445C	R.L.L.L.L.L
YDR446W	R.L.L.R.L
YDR447C	R.R.L
YDR448W	L.L
YDR449C	R.R.R
YDR450W	R.L.L.L.L.L
YDR451C	R.R.R
YDR452W	R.L.L.L.L.R
YDR453C	L.R.R.R
YDR454C	R.L.L.L.L.L
YDR455C	R.L.L.R.L
YDR456W	R.L.R
YDR457W	R.L.L.L.L.L
YDR458C	R.L.R
YDR459C	R.L.L.R.R
YDR460W	R.L.R
YDR461C-A	R.L.R
YDR461W	R.L.L.R.L
YDR462W	R.L.R
YDR463W	L.R.L
YDR464C-A	R.L.L.R.L
YDR464W	R.L.L.R.R
YDR465C	R.R.R
YDR466W	R.L.L.L.R.L.L
YDR467C	R.L.L.L.L.L
YDR468C	R.L.R
YDR469W	R.L.R
YDR470C	L.R.L
YDR471W	R.R.L
YDR472W	R.L.L.L.L.R
YDR473C	L.R.L
YDR475C	L.R.R.L
YDR476C	L.R.L
YDR477W	R.L.L.R.L
YDR478W	R.R.R
YDR479C	L.R.R.L
YDR480W	L.R.L
YDR481C	L.R.L
YDR482C	L.R.L
YDR483W	R.L.L.R.L
YDR484W	R.L.R
YDR485C	L.L
YDR486C	R.L.R
YDR487C	R.L.L.R.L
YDR488C	R.L.L.L.L.L
YDR489W	R.R.L
YDR490C	R.L.L.L.R.L.L
YDR491C	R.L.L.R.L
YDR492W	R.L.L.R.R
YDR493W	R.R.L
YDR494W	R.L.R
YDR495C	L.R.L
YDR496C	R.R.R
YDR497C	R.L.L.R.L
YDR498C	R.R.L
YDR499W	R.L.L.R.L
YDR500C	R.L.L.R.L
YDR501W	R.L.L.R.L
YDR502C	R.R.L
YDR503C	L.R.L
YDR504C	L.R.L
YDR505C	L.R.R.L
YDR506C	R.L.L.R.L
YDR507C	R.L.L.R.R
YDR508C	R.R.L
YDR509W	R.L.L.R.L
YDR510C-A	R.L.L.R.L
YDR510W	R.L.L.R.L
YDR511W	R.L.L.R.L
YDR512C	R.L.R
YDR513W	R.L.L.R.L
YDR514C	L.R.L
YDR515W	R.L.R
YDR516C	L.R.R.L
YDR517W	R.L.L.R.L
YDR518W	L.R.L
YDR519W	R.L.L.R.L
YDR520C	R.L.L.R.L
YDR521W	R.L.L.R.L
YDR522C	L.R.L
YDR523C	R.L.L.R.L
YDR524C	R.L.L.R.R
YDR524C-A	R.L.L.R.L
YDR524C-B	R.L.L.R.L
YDR524W-C	R.L.L.R.L
YDR525W	L.R.L
YDR525W-A	L.R.L
YDR526C	L.L
YDR527W	L.R.L
YDR528W	L.L
YDR529C	R.L.L.R.L
YDR530C	L.R.R.L
YDR531W	R.R.L
YDR532C	L.R.L
YDR533C	L.R.L
YDR534C	R.L.L.R.L
YDR535C	R.L.L.R.L
YDR536W	R.L.L.R.L
YDR537C	R.L.L.R.L
YDR538W	L.L
YDR539W	R.L.L.L.L.R
YDR540C	L.R.L
YDR541C	R.L.L.R.L
YDR542W	L.L
YDR543C	R.L.L.L.R.R.R.L
YDR544C	R.L.L.R.L
YDR545C-A	R.L.L.R.L
YDR545W	R.L.L.R.L
YEL001C	R.L.R
YEL002C	R.L.R
YEL003W	R.L.L.R.L
YEL004W	R.R.L
YEL005C	R.L.R
YEL006W	L.R.L
YEL007W	L.R.L
YEL008C-A	R.L.L.R.L
YEL008W	L.R.L
YEL009C	R.L.L.R.L
YEL009C-A	R.L.L.R.L
YEL010W	R.L.L.R.L
YEL011W	L.R.R.R
YEL012W	L.R.L
YEL013W	R.R.L
YEL014C	R.L.L.R.L
YEL015W	R.R.L
YEL016C	R.L.L.L.L.L
YEL017C-A	R.L.L.R.L
YEL017W	R.L.L.L.L.R
YEL018C-A	L.R.L
YEL018W	R.L.R
YEL019C	R.L.L.R.L
YEL020C	L.R.L
YEL020C-B	R.L.R
YEL020W-A	R.L.R
YEL021W	R.L.L.L.L.L
YEL022W	R.L.R
YEL023C	L.L
YEL024W	R.L.L.L.L.L
YEL025C	L.R.L
YEL026W	R.R.R
YEL027W	R.L.L.R.L
YEL028W	R.L.L.L.L.R
YEL029C	R.L.R
YEL030C-A	L.R.L
YEL030W	L.R.L
YEL031W	L.R.L
YEL032C-A	L.R.L
YEL032W	R.L.L.L.L.L
YEL033W	R.L.L.R.L
YEL034C-A	R.L.L.L.R.L.L
YEL034W	R.L.L.R.L
YEL035C	L.R.L
YEL036C	R.L.L.L.L.L
YEL037C	R.L.L.R.L
YEL038W	R.L.R
YEL039C	L.R.L
YEL040W	R.L.L.L.L.L
YEL041W	L.R.L
YEL042W	R.R.R
YEL043W	R.L.L.R.L
YEL044W	R.L.L.R.L
YEL045C	R.L.L.L.L.L
YEL046C	R.L.L.L.L.L
YEL047C	L.R.L
YEL048C	R.R.R
YEL049W	L.L
YEL050C	R.L.R
YEL050W-A	R.L.L.L.L.L
YEL051W	R.L.R
YEL052W	R.L.R
YEL053C	R.L.L.L.L.L
YEL053W-A	R.L.L.L.L.R
YEL054C	R.R.L
YEL055C	R.R.R
YEL056W	R.R.L
YEL057C	L.L
YEL058W	L.R.L
YEL059C-A	L.R.L
YEL059W	L.L
YEL060C	L.R.L
YEL061C	L.R.L
YEL062W	R.L.R
YEL063C	R.R.L
YEL064C	R.L.R
YEL065W	R.L.L.L.R.L.R
YEL066W	R.R.R
YEL067C	R.L.L.L.L.L
YEL068C	R.R.L
YEL069C	L.R.L
YEL070W	R.L.L.R.L
YEL071W	R.L.L.R.L
YEL072W	R.L.L.R.L
YEL073C	R.L.L.L.L.R
YEL074W	L.R.L
YEL075C	R.L.L.R.L
YEL075W-A	R.L.L.R.L
YEL076C	R.L.L.R.L
YEL076C-A	R.L.L.R.L
YEL077C	L.R.L
YEL077W-A	R.L.L.R.L
YER001W	R.L.L.R.R
YER002W	R.R.R
YER003C	R.L.L.R.L
YER004W	R.L.L.R.L
YER005W	L.R.L
YER006C-A	R.L.L.R.L
YER006W	R.R.R
YER007C-A	R.R.L
YER007W	L.R.L
YER008C	L.R.L
YER009W	R.L.L.R.L
YER010C	R.L.R
YER011W	L.R.L
YER012W	R.L.L.R.L
YER013W	L.R.L
YER014C-A	R.L.L.R.L
YER014W	R.L.R
YER015W	R.L.L.R.L
YER016W	R.L.L.R.L
YER017C	R.L.L.L.L.L
YER018C	R.L.L.R.L
YER019C-A	R.L.L.R.L
YER019W	R.R.L
YER020W	L.R.R.L
YER021W	L.R.L
YER022W	R.L.R
YER023C-A	R.L.L.R.L
YER023W	R.L.L.L.L.L
YER024W	L.R.L
YER025W	R.R.R
YER026C	R.L.R
YER027C	R.L.R
YER028C	R.L.L.R.R
YER029C	R.L.R
YER030W	R.L.L.R.L
YER031C	R.R.L
YER032W	R.L.L.L.L.L
YER033C	L.L
YER034W	L.R.L
YER035W	L.R.R.L
YER036C	R.L.L.R.R
YER037W	L.R.R.L
YER038C	R.L.L.R.L
YER038W-A	R.L.L.R.L
YER039C	L.R.L
YER039C-A	L.L
YER040W	R.L.L.L.R.L.L
YER041W	R.L.L.R.L
YER042W	R.L.L.R.R
YER043C	R.L.L.R.L
YER044C	R.L.L.R.L
YER044C-A	R.L.L.R.L
YER045C	L.R.L
YER046W	R.L.L.L.R.L.R
YER046W-A	L.R.L
YER047C	L.R.L
YER048C	R.L.R
YER048W-A	R.L.L.R.L
YER049W	R.R.R
YER050C	R.L.R
YER051W	L.R.L
YER052C	R.R.L
YER053C	L.R.R.L
YER053C-A	R.L.L.R.L
YER054C	L.R.R.L
YER055C	R.R.L
YER056C	R.R.R
YER056C-A	R.L.L.L.L.L
YER057C	R.L.L.R.L
YER058W	R.L.L.L.R.L.L
YER059W	R.L.R
YER060W	L.L
YER060W-A	R.L.L.R.L
YER061C	R.L.R
YER062C	R.L.R
YER063W	R.L.R
YER064C	R.L.R
YER065C	L.R.L
YER066C-A	R.L.L.R.L
YER066W	L.R.L
YER067C-A	R.L.L.R.L
YER067W	L.R.R.R
YER068C-A	L.R.L
YER068W	R.L.R
YER069W	L.L
YER070W	R.R.R
YER071C	R.L.L.R.R
YER072W	R.L.L.R.L
YER073W	R.R.R
YER074W	R.L.L.L.L.L
YER074W-A	R.L.R
YER075C	R.L.L.R.L
YER076C	R.L.R
YER076W-A	R.L.L.R.L
YER077C	R.L.R
YER078C	R.L.L.L.R.L.R
YER078W-A	L.L
YER079C-A	R.L.L.R.L
YER079W	L.R.R.L
YER080W	R.L.R
YER081W	L.L
YER082C	R.R.R
YER083C	R.R.L
YER084W	R.L.L.R.L
YER084W-A	R.L.L.R.L
YER085C	R.L.L.R.L
YER086W	R.R.L
YER087C-A	R.L.L.R.L
YER087C-B	R.L.L.R.L
YER087W	R.L.R
YER088C	L.L
YER088C-A	R.L.L.R.L
YER088W-B	L.L
YER089C	R.L.L.R.R
YER090C-A	R.L.L.R.L
YER090W	R.R.L
YER091C	R.L.L.R.R
YER091C-A	L.R.L
YER092W	R.L.R
YER093C	R.L.L.R.L
YER093C-A	R.L.L.R.L
YER094C	R.L.L.R.L
YER095W	L.R.L
YER096W	L.R.L
YER097W	L.R.L
YER098W	L.R.R.L
YER099C	R.L.R
YER100W	L.R.L
YER101C	L.L
YER102W	R.R.L
YER103W	L.R.R.L
YER104W	L.L
YER105C	R.L.L.L.L.L
YER106W	L.L
YER107C	R.L.L.L.L.L
YER107W-A	R.L.L.R.L
YER109C	L.R.L
YER110C	R.R.R
YER111C	R.L.R
YER112W	R.L.R
YER113C	R.L.R
YER114C	R.L.L.R.L
YER115C	L.R.L
YER116C	L.R.L
YER117W	R.L.L.L.L.L
YER118C	R.R.R
YER119C	L.R.L
YER119C-A	L.R.L
YER120W	R.L.L.R.L
YER121W	L.R.R.R
YER122C	R.L.L.R.L
YER123W	R.L.L.L.L.L
YER124C	R.R.L
YER125W	R.L.L.L.R.L.L
YER126C	R.R.R
YER127W	R.R.R
YER128W	R.L.R
YER129W	L.R.L
YER130C	L.L
YER131W	R.L.L.L.L.L
YER132C	L.R.L
YER133W	R.L.L.R.L
YER133W-A	R.L.L.R.L
YER134C	R.L.R
YER135C	R.L.L.R.L
YER136W	L.R.L
YER137C	R.R.R
YER137W-A	R.L.L.R.L
YER138C	R.L.L.R.L
YER138W-A	R.L.L.R.L
YER139C	R.L.R
YER140W	R.L.R
YER141W	R.L.L.L.R.L.L
YER142C	L.R.L
YER143W	L.R.L
YER144C	L.L
YER145C	R.L.L.L.L.R
YER145C-A	R.L.L.R.L
YER146W	R.L.L.L.L.L
YER147C	R.L.L.R.L
YER147C-A	R.L.L.R.L
YER148W	L.R.L
YER148W-A	R.L.L.R.L
YER149C	R.L.L.R.L
YER150W	L.R.R.L
YER151C	L.R.L
YER152C	R.L.L.L.R.L.L
YER152W-A	L.R.L
YER153C	R.L.L.L.R.L.L
YER154W	R.L.L.L.L.L
YER155C	L.R.L
YER156C	R.L.R
YER157W	R.L.R
YER158C	L.L
YER158W-A	L.L
YER159C	L.R.L
YER159C-A	R.L.L.R.L
YER160C	R.L.L.L.R.L.L
YER161C	L.R.L
YER162C	L.R.L
YER163C	L.R.L
YER164W	R.L.L.L.L.R
YER165C-A	R.L.L.R.L
YER165W	R.L.L.R.L
YER166W	R.L.L.R.L
YER167W	L.R.L
YER168C	R.R.L
YER169W	L.R.L
YER170W	R.L.R
YER171W	R.R.L
YER172C	R.L.L.L.L.L
YER172C-A	R.L.L.R.L
YER173W	L.R.L
YER174C	R.L.R
YER175C	R.L.L.R.L
YER175W-A	L.R.L
YER176W	L.R.L
YER177W	R.L.L.R.L
YER178W	R.L.L.L.L.L
YER179W	L.R.L
YER180C	R.L.L.R.L
YER180C-A	L.R.L
YER181C	R.L.L.R.L
YER182W	R.L.L.R.L
YER183C	R.L.L.R.R
YER184C	L.R.L
YER185W	L.R.L
YER186C	R.L.L.L.L.R
YER187W	R.L.R
YER188C-A	R.L.L.R.L
YER188W	R.L.L.R.L
YER189W	R.L.L.R.L
YER190C-A	R.L.L.R.L
YER190C-B	R.L.L.R.L
YER190W	R.L.L.R.L
YFL001W	R.L.L.R.R
YFL002C	R.R.R
YFL002W-A	L.L
YFL002W-B	R.L.L.R.L
